seconds,CO,CO2,PMred,flow,fluetemp,ThermoCo,PMgreen,FlowGrav,COtemp,gastemp,rlas,temp,rboxtemp,glastemp,gboxtemp,gasboxRH,PMgrenRH,chiptemp
1921.0,1.6416000000000002,627.4559999999999,9966.6,0.0,23.47722,6553.6,7670.0,52997.0,24.644,26.63952,23.424,23.912,42.43197,24.74595,0.0,0.0,354.0,738.0
1924.0,1.5552000000000001,627.284,9898.8,0.0,23.46579,6553.6,6351.0,52997.0,24.887999999999998,26.63571,23.668,23.912,22.77618,24.74595,0.0,0.0,354.0,739.0
1927.0,1.4256,627.284,9966.6,0.0,23.45055,6553.6,7672.0,52999.0,24.887999999999998,26.63952,23.424,23.668,42.41292,24.74976,0.0,0.0,355.0,738.0
1930.0,1.512,627.4559999999999,9898.8,0.0,23.43531,6553.6,6351.0,52998.0,25.131999999999998,26.65095,23.668,23.912,22.77237,24.75357,0.0,0.0,355.0,739.0
1933.0,1.5984,618.512,9898.8,0.0,23.45055,6553.6,7668.0,52998.0,25.131999999999998,26.65476,23.912,23.668,42.42816,24.75738,0.0,0.0,355.0,739.0
1936.0,1.296,618.684,9966.6,0.0,23.45436,6553.6,6355.0,52999.0,24.887999999999998,26.65476,23.912,23.912,22.77618,24.765,0.0,0.0,356.0,738.0
1939.0,1.9440000000000002,618.684,9898.8,0.0,23.45817,6553.6,7669.0,52998.0,24.887999999999998,26.65476,23.668,23.668,42.41292,24.765,0.0,0.0,355.0,739.0
1942.0,1.08,627.284,9966.6,0.0,23.47341,6553.6,6353.0,52999.0,24.887999999999998,26.65476,23.668,23.912,22.77237,24.76881,0.0,0.0,355.0,739.0
1945.0,1.6416000000000002,627.4559999999999,9966.6,0.0,23.48484,6553.6,7665.0,52999.0,25.131999999999998,26.65476,23.424,23.668,42.45483,24.765,0.0,0.0,356.0,740.0
1948.0,1.7712,618.684,9966.6,0.0,23.50008,6553.6,6359.0,52998.0,24.644,26.65857,23.912,23.668,22.77237,24.765,0.0,0.0,355.0,738.0
1951.0,1.3824,627.6279999999999,9966.6,0.0,23.52294,6553.6,7669.0,52999.0,24.887999999999998,26.66238,23.424,23.912,42.40911,24.765,0.0,0.0,356.0,739.0
1954.0,1.6848,627.4559999999999,9966.6,0.0,23.53056,6553.6,6356.0,52999.0,25.131999999999998,26.66619,23.424,23.912,22.77618,24.77262,0.0,0.0,356.0,739.0
1957.0,1.3392000000000002,618.684,9966.6,0.0,23.54961,6553.6,7664.0,53000.0,24.887999999999998,26.65857,23.424,23.668,42.45102,24.77262,0.0,0.0,355.0,739.0
1960.0,1.512,627.6279999999999,10034.4,0.0,23.56104,6553.6,6360.0,52997.0,24.887999999999998,26.66619,23.668,23.912,22.77237,24.76881,0.0,0.0,355.0,739.0
1963.0,1.6416000000000002,627.284,9966.6,0.0,23.57628,6553.6,7668.0,52998.0,24.887999999999998,26.67381,23.668,23.668,42.43959,24.77643,0.0,0.0,355.0,739.0
1966.0,1.2096,636.4,9966.6,0.0,23.5839,6553.6,6364.0,52999.0,24.644,26.67762,23.424,23.668,22.76094,24.78405,0.0,0.0,356.0,739.0
1969.0,1.4256,636.228,9966.6,0.0,23.60295,6553.6,7668.0,52999.0,24.644,26.67762,23.912,23.912,42.41673,24.78405,0.0,0.0,356.0,739.0
1972.0,1.5552000000000001,649.472,9898.8,0.0,23.61438,6553.6,6358.0,53000.0,24.887999999999998,26.67762,23.668,23.668,22.77999,24.78405,0.0,0.0,355.0,739.0
1975.0,1.4256,649.6439999999999,9966.6,0.0,23.62581,6553.6,7664.0,52998.0,25.131999999999998,26.68524,23.424,23.912,42.42816,24.78786,0.0,0.0,355.0,738.0
1978.0,1.296,649.472,9898.8,0.0,23.64486,6553.6,6359.0,52999.0,24.887999999999998,26.68905,23.668,23.668,22.79523,24.79548,0.0,0.0,356.0,739.0
1981.0,1.4256,658.2439999999999,9966.6,0.0,23.64867,6553.6,7665.0,52999.0,24.887999999999998,26.68905,23.668,23.668,42.4434,24.79548,0.0,0.0,355.0,739.0
1984.0,1.4688,658.588,9831.0,0.0,23.67534,6553.6,6364.0,52999.0,24.644,26.68524,23.668,23.668,22.79142,24.79929,0.0,0.0,355.0,740.0
1987.0,1.3392000000000002,658.4159999999999,9898.8,0.0,23.69439,6553.6,7654.0,52999.0,24.887999999999998,26.68905,23.668,23.912,42.50055,24.8031,0.0,0.0,357.0,739.0
1990.0,1.2096,658.588,9898.8,0.0,23.70963,6553.6,6372.0,52998.0,24.887999999999998,26.68524,23.668,23.912,22.77618,24.79548,0.0,0.0,356.0,739.0
1993.0,1.512,659.1039999999999,9898.8,0.0,23.72106,6553.6,7662.0,52998.0,24.644,26.69667,23.668,23.912,42.4434,24.81453,0.0,0.0,357.0,739.0
1996.0,1.2528000000000001,656.0079999999999,9966.6,0.0,23.7363,6553.6,6366.0,52998.0,24.887999999999998,26.70048,23.668,23.912,22.77237,24.81834,0.0,0.0,356.0,739.0
1999.0,1.4688,658.072,9898.8,0.0,23.74011,6553.6,7664.0,52998.0,24.644,26.70429,23.912,23.668,42.42435,24.81453,0.0,0.0,355.0,739.0
2002.0,1.2096,660.308,9966.6,0.0,23.75535,6553.6,6370.0,53000.0,24.887999999999998,26.7081,23.424,23.912,22.79142,24.80691,0.0,0.0,355.0,739.0
2005.0,1.512,675.0999999999999,10034.4,0.0,23.76678,6553.6,7656.0,52998.0,24.644,26.70048,23.912,23.424,42.48531,24.82215,0.0,0.0,356.0,739.0
2008.0,1.08,675.7879999999999,10034.4,0.0,23.78202,6553.6,6377.0,52999.0,25.131999999999998,26.70429,23.912,23.424,22.76475,24.81834,0.0,0.0,356.0,739.0
2011.0,1.5984,675.7879999999999,9966.6,0.0,23.78583,6553.6,7662.0,52999.0,24.644,26.70048,23.668,23.668,42.45864,24.81834,0.0,0.0,356.0,739.0
2014.0,0.9504,675.9599999999999,9966.6,0.0,23.79726,6553.6,6367.0,52997.0,24.887999999999998,26.7081,23.424,23.668,22.79142,24.83358,0.0,0.0,356.0,739.0
2017.0,1.3392000000000002,684.732,9898.8,0.0,23.79726,6553.6,7655.0,52998.0,24.887999999999998,26.71191,23.668,23.912,42.49674,24.82596,0.0,0.0,355.0,739.0
2020.0,1.296,685.0759999999999,9966.6,0.0,23.80488,6553.6,6375.0,52998.0,24.887999999999998,26.71953,23.668,23.424,22.77237,24.82596,0.0,0.0,355.0,739.0
2023.0,1.296,684.732,9966.6,0.0,23.80107,6553.6,7659.0,52998.0,24.887999999999998,26.71572,23.668,23.912,42.43578,24.82977,0.0,0.0,355.0,740.0
2026.0,1.4256,698.492,10102.199999999999,0.0,23.80869,6553.6,6370.0,52998.0,24.887999999999998,26.71572,23.668,23.668,22.79142,24.83739,0.0,0.0,356.0,740.0
2029.0,1.0368,698.3199999999999,9966.6,0.0,23.80869,6553.6,7650.0,52998.0,24.887999999999998,26.73477,23.668,23.912,42.51198,24.83358,0.0,0.0,356.0,740.0
2032.0,1.5552000000000001,698.1479999999999,9898.8,0.0,23.80107,6553.6,6376.0,52998.0,25.131999999999998,26.71953,23.912,23.912,22.7838,24.83739,0.0,0.0,355.0,738.0
2035.0,1.08,698.1479999999999,10034.4,0.0,23.80488,6553.6,7650.0,52997.0,24.887999999999998,26.72715,23.668,23.912,42.51198,24.84501,0.0,0.0,355.0,739.0
2038.0,1.296,698.3199999999999,9831.0,0.0,23.79726,6553.6,6381.0,52998.0,25.131999999999998,26.72715,23.424,23.668,22.77237,24.83739,0.0,0.0,355.0,739.0
2041.0,1.3824,698.1479999999999,9966.6,0.0,23.80107,6553.6,7650.0,52998.0,25.131999999999998,26.74239,23.912,23.668,42.48531,24.84882,0.0,0.0,356.0,739.0
2044.0,1.1232,698.492,9898.8,0.0,23.79345,6553.6,6379.0,53000.0,24.887999999999998,26.73096,23.424,23.912,22.79142,24.83739,0.0,0.0,356.0,739.0
2047.0,1.296,698.3199999999999,9898.8,0.0,23.79726,6553.6,7655.0,52998.0,25.131999999999998,26.75001,23.912,23.668,42.49674,24.84882,0.0,0.0,356.0,739.0
2050.0,1.2528000000000001,698.1479999999999,9966.6,0.0,23.78583,6553.6,6381.0,52998.0,24.887999999999998,26.73858,23.668,23.912,22.77999,24.8412,0.0,0.0,355.0,740.0
2053.0,1.1664,698.492,9831.0,0.0,23.78583,6553.6,7651.0,52999.0,24.887999999999998,26.75001,23.424,23.912,42.50436,24.84882,0.0,0.0,356.0,739.0
2056.0,1.2096,698.3199999999999,9898.8,0.0,23.77821,6553.6,6383.0,52999.0,25.131999999999998,26.7462,23.668,23.668,22.78761,24.85644,0.0,0.0,354.0,739.0
2059.0,1.2528000000000001,697.976,10034.4,0.0,23.76678,6553.6,7655.0,52997.0,24.887999999999998,26.75001,23.424,23.912,42.4815,24.86406,0.0,0.0,356.0,740.0
2062.0,1.296,698.1479999999999,9966.6,0.0,23.75916,6553.6,6377.0,52998.0,24.887999999999998,26.74239,23.912,23.668,22.80666,24.85263,0.0,0.0,354.0,740.0
2065.0,1.3392000000000002,707.2639999999999,9966.6,0.0,23.74773,6553.6,7653.0,52998.0,24.887999999999998,26.76144,23.668,23.668,42.48531,24.86025,0.0,0.0,354.0,739.0
2068.0,0.9936,707.092,9898.8,0.0,23.74392,6553.6,6382.0,53000.0,24.887999999999998,26.75001,23.912,23.912,22.77999,24.86025,0.0,0.0,353.0,739.0
2071.0,1.296,698.3199999999999,9898.8,0.0,23.7363,6553.6,7649.0,52997.0,25.131999999999998,26.76144,23.668,23.912,42.51198,24.86787,0.0,0.0,355.0,739.0
2074.0,1.4256,707.2639999999999,9831.0,0.0,23.72868,6553.6,6380.0,52997.0,25.131999999999998,26.75763,23.912,23.912,22.7838,24.86406,0.0,0.0,354.0,739.0
2077.0,0.7344,707.092,9966.6,0.0,23.72487,6553.6,7653.0,52999.0,24.887999999999998,26.77668,23.912,23.912,42.47769,24.86787,0.0,0.0,353.0,739.0
2080.0,1.3824,707.2639999999999,10034.4,0.0,23.72487,6553.6,6379.0,52997.0,25.131999999999998,26.76906,23.912,24.156,22.79523,24.87549,0.0,0.0,354.0,740.0
2083.0,1.0368,698.1479999999999,9831.0,0.0,23.71725,6553.6,7652.0,52997.0,25.131999999999998,26.76906,23.668,23.912,42.49293,24.87549,0.0,0.0,353.0,739.0
2086.0,0.8640000000000001,698.492,9898.8,0.0,23.70963,6553.6,6387.0,52998.0,25.131999999999998,26.77668,23.424,23.668,22.7838,24.87168,0.0,0.0,353.0,739.0
2089.0,1.3824,698.3199999999999,9966.6,0.0,23.6982,6553.6,7647.0,52997.0,25.131999999999998,26.77668,23.912,23.912,42.53103,24.88311,0.0,0.0,353.0,739.0
2092.0,0.9072,698.3199999999999,9966.6,0.0,23.69439,6553.6,6384.0,52997.0,24.887999999999998,26.77668,23.424,23.668,22.80285,24.87549,0.0,0.0,352.0,740.0
2095.0,1.3824,676.304,9898.8,0.0,23.66772,6553.6,7647.0,52998.0,25.131999999999998,26.77668,23.912,23.668,42.52341,24.88311,0.0,0.0,353.0,738.0
2098.0,0.6912,684.904,9898.8,0.0,23.66772,6553.6,6390.0,52998.0,24.644,26.78049,23.668,23.912,22.79142,24.88311,0.0,0.0,352.0,740.0
2101.0,0.9936,684.732,9898.8,0.0,23.64486,6553.6,7654.0,52998.0,25.375999999999998,26.78049,23.912,23.668,42.50055,24.89073,0.0,0.0,352.0,740.0
2104.0,1.1664,676.132,9898.8,0.0,23.62962,6553.6,6387.0,52999.0,25.375999999999998,26.78049,23.424,23.912,22.79142,24.89073,0.0,0.0,353.0,739.0
2107.0,0.9072,675.7879999999999,9898.8,0.0,23.60676,6553.6,7645.0,52998.0,25.131999999999998,26.79954,23.668,23.912,42.52341,24.89073,0.0,0.0,352.0,739.0
2110.0,0.9504,676.304,9898.8,0.0,23.58771,6553.6,6387.0,52998.0,25.131999999999998,26.79192,23.668,23.912,22.79904,24.89835,0.0,0.0,352.0,740.0
2113.0,0.9504,667.188,9898.8,0.0,23.57628,6553.6,7641.0,52998.0,25.131999999999998,26.79192,23.668,24.156,42.5577,24.90216,0.0,0.0,352.0,740.0
2116.0,1.1664,667.188,9898.8,0.0,23.56104,6553.6,6395.0,52998.0,25.131999999999998,26.79954,23.668,23.912,22.79142,24.89073,0.0,0.0,352.0,740.0
2119.0,0.9504,667.3599999999999,10034.4,0.0,23.54961,6553.6,7647.0,52997.0,25.375999999999998,26.79954,23.912,24.156,42.53865,24.90597,0.0,0.0,352.0,740.0
2122.0,0.8208000000000001,667.3599999999999,9966.6,0.0,23.53056,6553.6,6393.0,52998.0,24.887999999999998,26.79573,23.424,23.912,22.79142,24.90216,0.0,0.0,352.0,740.0
2125.0,1.1664,658.4159999999999,10034.4,0.0,23.53437,6553.6,7641.0,52998.0,25.131999999999998,26.81097,23.668,24.156,42.56532,24.90597,0.0,0.0,353.0,740.0
2128.0,0.9072,658.76,9966.6,0.0,23.52294,6553.6,6398.0,52999.0,25.131999999999998,26.803350000000002,23.668,23.668,22.79142,24.90597,0.0,0.0,352.0,740.0
2131.0,1.1664,649.472,9966.6,0.0,23.51913,6553.6,7640.0,52998.0,25.131999999999998,26.81097,23.668,23.912,42.55008,24.91359,0.0,0.0,353.0,739.0
2134.0,0.8208000000000001,649.8159999999999,9898.8,0.0,23.52675,6553.6,6397.0,52999.0,24.887999999999998,26.81097,23.912,23.912,22.79523,24.90978,0.0,0.0,352.0,740.0
2137.0,1.08,658.588,9966.6,0.0,23.53818,6553.6,7634.0,52999.0,25.131999999999998,26.81478,23.912,23.912,42.57675,24.91359,0.0,0.0,353.0,740.0
2140.0,0.9072,658.588,9898.8,0.0,23.54961,6553.6,6403.0,52997.0,25.131999999999998,26.81097,23.912,23.668,22.78761,24.9174,0.0,0.0,354.0,740.0
2143.0,0.5616,658.2439999999999,9898.8,0.0,23.56866,6553.6,7646.0,52999.0,24.887999999999998,26.81097,23.668,23.912,42.50817,24.92121,0.0,0.0,354.0,739.0
2146.0,1.2096,658.588,9966.6,0.0,23.57628,6553.6,6397.0,52996.0,24.887999999999998,26.822400000000002,23.912,23.912,22.80666,24.92121,0.0,0.0,353.0,739.0
2149.0,0.648,658.9319999999999,9966.6,0.0,23.59533,6553.6,7642.0,52999.0,24.887999999999998,26.822400000000002,23.668,24.156,42.54246,24.92121,0.0,0.0,354.0,740.0
2152.0,1.0368,658.588,9966.6,0.0,23.60676,6553.6,6401.0,52997.0,24.887999999999998,26.82621,23.912,23.668,22.79523,24.9174,0.0,0.0,353.0,740.0
2155.0,0.9504,658.9319999999999,9966.6,0.0,23.61438,6553.6,7638.0,52998.0,25.131999999999998,26.82621,23.912,23.668,42.55389,24.93645,0.0,0.0,353.0,739.0
